customer_id,age,gender,city_tier,income,spending_score,num_transactions,membership_years,preferred_category,discount_usage,credit_score,annual_revenue
272,22,Male,Tier1,24419.21864588049,98,26,14,Electronics,0.2518767942426881,556.0,12301.48178514107
273,53,Male,Tier3,9579.48056335175,95,23,6,Electronics,0.3072066004178696,616.0,4603.157584678605
274,40,Male,Tier1,33835.90630370739,30,19,16,Electronics,0.40755491812851713,652.0,14049.429685626113
275,28,Male,Tier1,39680.65212284867,60,13,15,Electronics,0.29727167580110647,,13355.21251988418
276,45,Male,Tier3,55472.08939396012,73,24,10,Electronics,0.46489208989848824,667.0,20910.61472263494
277,42,Male,Tier3,57214.17668153045,91,22,6,Electronics,0.40031366899406434,558.0,20034.70757298513
278,32,Male,Tier1,30745.629922698547,28,17,10,Electronics,0.3547444890961584,671.0,9270.057113904433
279,40,Male,Tier2,9897.267860340336,26,18,1,Fashion,0.2796499407558181,,4016.730939183293
280,35,Other,Tier3,7550.970039551682,18,16,1,Electronics,0.3268292247433847,549.0,3103.060981146155
281,41,Male,Tier1,18789.142877706803,36,16,5,Grocery,0.38888276758326945,648.0,7581.049726214522
282,47,Female,Tier1,,8,17,2,Grocery,0.13285135802044387,520.0,13791.700066048003
283,59,Male,Tier3,40075.66405869313,18,18,0,Electronics,0.1980080404718287,583.0,13856.475689533587
284,25,Female,Tier2,26683.468186637183,84,23,19,Electronics,,706.0,13286.213748421087
285,65,Male,Tier1,21469.92790328826,58,18,15,Electronics,0.35337573855477844,615.0,9031.388857956856
286,16,Female,Tier2,83501.06430620216,32,14,13,Electronics,0.20970356706317062,709.0,30775.552635251795
287,38,Female,Tier1,32919.560795014804,93,17,16,Fashion,0.1536648272142455,,12203.919451943933
288,47,Male,Tier3,20721.122014267305,49,22,17,Grocery,0.25213813147319963,644.0,9357.420509519181
289,43,Female,Tier1,14019.314759032859,48,16,3,Fashion,0.10853152728888302,567.0,5645.414059895364
290,32,Female,Tier3,10872.329663309209,82,18,2,Fashion,0.1012190422796986,704.0,3011.408731093125
291,37,Male,Tier2,10148.236137246618,71,23,7,Electronics,0.18171402695742317,674.0,5074.041559855601
292,34,Female,Tier1,10873.181287367477,65,30,3,Electronics,0.1734663958012505,527.0,5018.143432747756
293,32,Female,Tier1,26813.65305910622,92,18,14,Electronics,0.3327307624917065,572.0,13187.169697942627
294,50,Female,Tier2,21749.612877621537,33,22,12,Fashion,0.0773134081700796,428.0,9713.247579354867
295,44,Male,Tier3,,50,27,13,Fashion,0.28274419905322085,540.0,10615.676868134735
296,31,Female,Tier1,,4,9,13,Electronics,0.06913158960069053,624.0,11299.497902733974
297,50,Female,Tier1,78152.90083109449,84,24,4,Electronics,0.5116466335860227,565.0,26777.509175340056
298,43,Female,Tier2,12377.766829134376,36,15,4,Electronics,0.18131144817748138,583.0,5483.802413347291
299,49,Female,Tier2,13739.082253207976,95,21,12,Fashion,0.18811659401533537,761.0,6751.453780330557
300,47,Male,Tier1,4666.027404521272,28,14,3,Fashion,0.4867358646297296,732.0,2192.0638033579903
301,30,Female,Tier2,,3,16,17,Electronics,0.09089750700399446,594.0,10482.87902482379
302,33,Male,Tier2,20144.077470289503,6,20,5,Electronics,0.35075559024951,713.0,8787.218895742588
303,48,Male,Tier1,41148.928696116425,45,20,4,Electronics,0.5644788766022583,747.0,10613.40211195352
304,47,Female,Tier1,20727.80041075041,23,22,2,Electronics,0.24934709585162407,,9416.527040128847
305,39,Female,Tier1,14593.383084052874,7,24,19,Fashion,0.13777708890667503,,7854.082727460116
306,41,Male,Tier2,25207.075795278513,61,20,2,Electronics,0.1131222350238645,737.0,9383.10012116787
307,55,Female,Tier2,32530.970447215226,100,28,2,Grocery,0.3348848145872984,711.0,9803.495932207377
308,32,Male,Tier2,7098.151369347023,65,23,19,Electronics,0.24361836926012742,552.0,7005.1155597898505
309,46,Male,Tier1,44570.33104810603,6,9,1,Electronics,,634.0,12515.918733933828
310,37,Female,Tier1,54962.804339830596,24,17,19,Electronics,0.2898005741259501,,24548.109113058337
311,37,Male,Tier3,32312.796224106518,37,21,17,Grocery,,742.0,14004.834315356162
312,53,Male,Tier1,11450.760864271078,45,22,9,Grocery,,603.0,5920.26122822607
313,49,Male,Tier2,17531.97127426175,51,21,20,Electronics,0.4205244331958652,589.0,8906.344096804993
314,49,Female,Tier2,,100,17,6,Electronics,0.017863159757462145,,18133.859506804412
315,55,Male,Tier1,11106.051316950487,88,21,19,Electronics,0.3457756586096452,670.0,8086.124686085496
316,40,Male,Tier1,,45,24,13,Electronics,0.42734395106036865,818.0,13012.589558624182
317,48,Female,Tier1,21257.383939656567,63,24,9,Grocery,0.4852020490956276,581.0,8923.246434526645
318,36,Female,Tier1,24640.2182376294,29,16,19,Electronics,0.3478885511091412,608.0,11992.238292705819
319,43,Male,Tier2,12270.581957417862,96,23,15,Electronics,0.21262914140915565,739.0,8011.901409657006
320,38,Female,Tier1,27763.15329731325,25,26,5,Fashion,0.27938739666776213,547.0,8963.726497374355
321,41,Male,Tier1,26406.17110987349,10,19,16,Electronics,0.1289760023861597,755.0,11334.742106772555
322,47,Other,Tier2,7657.5623927711695,35,23,5,Electronics,0.17910200887105457,553.0,4502.102218795576
323,30,Male,Tier1,21958.05395131283,55,24,17,Electronics,0.19144965965355684,698.0,10879.693067996255
324,65,Male,Tier2,33851.14183444464,25,20,9,Fashion,0.33617883068226434,,9442.935273797812
325,27,Male,Tier1,16819.62645323515,91,13,9,Grocery,0.046133779041737044,653.0,8788.765186160279
326,25,Male,Tier1,,45,12,8,Electronics,0.30432473836061713,540.0,3254.789488572219
327,53,Female,Tier1,20325.434109145033,96,25,14,Grocery,0.17357043129153976,804.0,8196.651866238693
328,49,Male,Tier1,61483.71077114601,12,24,10,Electronics,0.5296903780249842,564.0,19096.615699168073
329,47,Male,Tier3,17307.087131486966,4,18,6,Fashion,0.3395213977252459,583.0,8313.476204741864
330,47,Female,Tier2,59877.480270669075,90,20,17,Fashion,0.06638161121884865,692.0,23660.8808519692
331,39,Female,Tier1,12473.350788806418,67,27,1,Grocery,0.32844863521173884,601.0,4064.028675643748
332,29,Male,Tier1,9772.431107284145,17,24,1,Grocery,0.44265792506791163,,2932.0458192085052
333,40,Male,Tier1,21947.930981227626,73,18,12,Electronics,0.30553183211970786,593.0,7644.553390903334
334,31,Male,Tier1,12384.427834412827,93,26,10,Grocery,0.19732663857990612,586.0,6514.229047018035
335,51,Male,Tier1,27747.483114992534,65,32,18,Grocery,0.3265574868195785,647.0,14125.644019329302
336,38,Male,Tier2,16969.966803080362,82,33,19,Electronics,0.41539806590077316,552.0,8823.318629403395
337,30,Female,Tier3,61805.14742717406,53,14,0,Grocery,0.7235636779362553,681.0,20278.761059543664
338,36,Female,Tier1,16168.703502194747,84,28,16,Fashion,0.4960881625911334,720.0,8244.306613264598
339,44,Male,Tier2,23454.45822727561,57,22,19,Electronics,0.394116860021317,694.0,9363.361624258803
340,33,Male,Tier3,33437.55705352554,98,18,17,Electronics,0.29318277691830447,701.0,13456.060442099304
341,30,Male,Tier1,43020.03548286384,28,20,7,Grocery,0.09389742074808757,496.0,19457.52798183463
342,42,Male,Tier3,62053.35678027948,99,22,12,Fashion,0.3316845253251531,613.0,25952.824843734343
343,42,Male,Tier2,18687.230575252182,16,17,3,Fashion,0.19988172687280123,631.0,6389.987986511383
344,33,Female,Tier1,,21,14,18,Grocery,0.47685798609688296,766.0,8992.366073305284
345,34,Female,Tier3,5769.0246700602,77,17,2,Fashion,0.14568671042335968,603.0,2667.182191403255
346,42,Other,Tier1,91968.19079256618,99,20,5,Grocery,0.3134059123144675,465.0,20222.158529033542
347,22,Female,Tier1,28358.2952583922,42,19,5,Electronics,0.5296160859985972,569.0,9064.339374145768
348,23,Male,Tier2,,54,16,5,Grocery,0.30098112960454604,597.0,13873.92783552792
349,31,Female,Tier1,32500.48243751338,32,16,7,Electronics,0.46194604312422655,477.0,9575.907757866265
350,37,Male,Tier1,22803.616436792636,38,22,16,Electronics,0.3957423393290759,727.0,11966.326774449077
351,43,Male,Tier1,,70,20,9,Electronics,0.6919867338180704,524.0,12120.833221317376
352,57,Female,Tier2,14886.890695491364,38,20,4,Electronics,0.23158017730197122,685.0,5698.763206475882
353,50,Male,Tier2,17828.096457155756,54,19,18,Electronics,0.08522695706989072,562.0,9912.222908636832
354,38,Female,Tier2,11325.996523736625,60,19,10,Electronics,0.10187780646118934,,6983.206512657759
355,39,Male,Tier3,,77,25,9,Electronics,0.0804271268248278,627.0,23813.989037564443
356,27,Female,Tier1,32631.60926448882,77,21,2,Electronics,0.20287626591021343,611.0,13417.303996838104
357,39,Female,Tier1,87844.26468586425,47,25,9,Electronics,0.32047227304968645,692.0,21376.99215573573
358,36,Female,Tier2,109915.6213916535,12,25,1,Grocery,0.33957479031480414,569.0,30887.87653687176
359,43,Female,Tier2,8242.76093960722,53,19,8,Fashion,0.3164013365162272,,4571.356775007735
360,30,Male,Tier1,43899.57250159271,33,17,4,Fashion,,611.0,17296.25021917338
361,46,Female,Tier1,8513.644800695312,28,27,20,Electronics,0.7217589182389644,602.0,7182.715791539335
362,58,Other,Tier3,24939.102742056293,3,21,16,Grocery,0.3084800074331717,642.0,10503.039295048977
363,38,Female,Tier3,27455.193536157807,82,17,5,Electronics,0.4165771219177548,,9517.413386898292
364,44,Female,Tier2,8946.196023606719,26,22,10,Electronics,0.20322286919596266,634.0,5813.222992276567
365,48,Female,Tier1,13144.216948822126,54,14,4,Grocery,0.3466000469216864,677.0,4889.314069007188
366,35,Female,Tier3,28346.136835446352,40,16,6,Grocery,0.14899819444499832,,11542.754789999983
367,42,Female,Tier3,24919.614152349273,66,13,6,Fashion,0.05311660868057616,737.0,9417.847298555434
368,40,Female,Tier2,10798.255861939395,68,27,3,Grocery,0.24636273598880387,715.0,4779.97599335992
369,41,Female,Tier3,13512.605004623225,92,23,20,Electronics,0.18418493152049856,501.0,9816.183282514408
370,30,Male,Tier3,7754.214632375322,92,24,9,Fashion,0.23421550382414777,489.0,5649.86164917537
371,40,Male,Tier3,9489.616861509601,89,18,17,Grocery,0.21956306163816885,717.0,7481.763182569909
372,45,Male,Tier3,16983.638389989766,90,26,0,Fashion,0.1123979621640875,711.0,5597.908105542339
373,57,Male,Tier2,43967.99135177474,47,26,13,Grocery,0.13915331545969806,699.0,19570.617980282514
374,51,Male,Tier2,48048.353727915244,2,21,5,Electronics,0.12777911422799898,535.0,18743.02179557474
375,65,Female,Tier1,79491.52464863085,42,17,10,Electronics,0.23052519449599423,796.0,21916.108134839134
376,30,Male,Tier2,29643.10792283488,34,21,13,Electronics,0.010135925729008474,589.0,12036.547568147245
377,50,Male,Tier2,25129.510393563065,94,23,19,Electronics,0.1616374534515722,669.0,13890.958703795292
378,42,Female,Tier3,31151.025302989325,21,25,2,Electronics,0.3084891942499756,670.0,12174.89899738959
379,66,Other,Tier1,30942.6017900624,44,22,15,Electronics,0.38764184640697513,777.0,12182.686615576427
380,30,Female,Tier2,,87,20,15,Fashion,0.2030897794191017,660.0,5541.7410136031995
381,29,Other,Tier1,82636.88184456172,97,18,6,Fashion,0.25816578624470726,,32004.181541043064
382,32,Female,Tier2,5700.691217090053,2,11,7,Grocery,0.3281381348340892,643.0,3492.412820114631
383,14,Male,Tier2,49223.85671134269,91,23,3,Electronics,0.42201683879504903,,16184.262750811338
384,33,Female,Tier1,22913.255957347897,59,18,11,Electronics,0.05612589254198509,464.0,8999.267710504606
385,30,Female,Tier2,10273.797136370453,86,16,11,Grocery,0.1892050092675326,652.0,6262.686524336956
386,41,Male,Tier1,31951.106806937205,98,17,9,Electronics,0.3105562972297981,537.0,10269.966604825975
387,44,Male,Tier1,20278.2259601542,16,18,11,Fashion,0.22706150981560597,678.0,8039.510548333054
388,62,Female,Tier2,,20,23,10,Fashion,0.10739123251869702,661.0,7414.960427704766
389,51,Male,Tier1,,26,20,10,Electronics,,659.0,5677.293147149691
390,33,Female,Tier1,7896.263956400003,16,21,14,Grocery,0.3873651604793318,565.0,5887.784105371154
391,29,Male,Tier1,14362.301342556435,70,23,5,Electronics,0.7427204068743728,732.0,5455.748102941999
392,45,Female,Tier1,16799.565762780934,23,17,10,Grocery,0.4732654463411519,687.0,8161.577635040755
393,24,Female,Tier2,9439.140695836622,42,19,1,Electronics,0.32179411527990814,555.0,3114.740066321767
394,61,Male,Tier1,22627.83587721822,37,21,8,Electronics,0.2555476888377898,815.0,8107.211835742299
395,54,Male,Tier3,,72,23,10,Grocery,0.45382143211485815,633.0,6391.3286664046755
396,34,Female,Tier1,28343.542462878675,6,20,15,Grocery,0.252686350644312,543.0,10575.29413145889
397,19,Female,Tier1,52154.48845479917,37,15,12,Grocery,,589.0,13738.902244284782
398,56,Female,Tier1,,22,24,12,Electronics,0.14639496372039598,,10213.803432975474
399,38,Female,Tier2,20626.16400700566,6,18,17,Grocery,0.1251710348166251,758.0,11484.31275924589
400,54,Female,Tier2,,32,25,20,Grocery,0.24495763368447054,,10225.846600155568
401,20,Male,Tier3,60613.2644247613,17,19,0,Luxury,0.08428489236208019,709.0,14614.070406756222
402,32,Male,Tier2,19236.003757453538,38,17,19,Fashion,0.1990568323740518,694.0,9432.80822304623
403,40,Male,Tier1,125889.10051733836,17,23,9,Grocery,0.27625866513250463,749.0,31074.214027689763
404,40,Female,Tier2,9622.649375110639,37,22,18,Grocery,0.2947990527441274,630.0,7598.261225896347
405,34,Male,Tier3,26982.26555450013,23,18,16,Grocery,0.27222520627666896,683.0,10272.265295919366
406,47,Male,Tier1,59213.60016343757,49,27,0,Electronics,0.022733345268876447,585.0,20425.97025380078
407,27,Female,Tier1,13587.486904757126,61,18,0,Electronics,0.2516814433593765,637.0,4584.103695234026
408,38,Female,Tier2,18670.74155877425,49,16,16,Fashion,0.5875642800852677,686.0,9101.276650298701
409,41,Male,Tier1,34142.647971386534,61,23,14,Fashion,0.35815219531018766,403.0,10970.644997030182
410,46,Male,Tier3,28897.87010161151,77,19,1,Grocery,0.0926728326743497,,11016.146482813054
411,48,Male,Tier1,32590.931211384777,32,15,10,Electronics,0.6589201752646795,663.0,14388.431399169489
412,26,Male,Tier1,49621.57173739955,86,25,20,Electronics,0.21951028992238192,643.0,23589.749431380573
413,21,Female,Tier3,17279.431112629012,63,8,1,Electronics,0.38508114946666355,613.0,5454.122879172248
414,55,Male,Tier3,60229.53518619768,7,21,19,Electronics,0.2783167417292316,697.0,16470.528983190736
415,43,Female,Tier1,,22,21,8,Electronics,0.2595767718721519,593.0,4253.008594611633
416,31,Female,Tier3,46826.580585712225,85,26,18,Fashion,0.1179130152287032,552.0,19458.625146660273
417,58,Male,Tier1,49170.24687814654,6,22,1,Electronics,0.09603824791325233,744.0,16284.982923529027
418,41,Other,Tier1,12808.58254780027,61,24,15,Electronics,0.13738875141205792,733.0,6915.4209757479775
419,54,Male,Tier3,7978.89074835333,14,24,19,Electronics,0.14283721546658523,602.0,7534.591043891288
420,40,Male,Tier2,18722.52862082038,16,25,8,Luxury,0.20129407255213816,644.0,8987.295724961341
421,64,Male,Tier1,,3,18,19,Fashion,0.21423326737091725,717.0,14382.650806619364
422,61,Male,Tier1,17420.983237113272,9,10,20,Electronics,0.5348625507277043,653.0,8566.833223747846
423,37,Male,Tier2,31299.566655807852,47,6,3,Luxury,0.5160525411727213,692.0,7506.124131966331
424,51,Male,Tier1,,85,24,12,Electronics,0.3124743642331964,688.0,26851.39361400573
425,47,Female,Tier2,8473.52302261092,94,16,14,Electronics,0.5968954078416724,624.0,6044.701962395872
426,56,Female,Tier2,,94,19,19,Grocery,0.603718580602243,691.0,5557.417125510972
427,28,Female,Tier1,,42,25,1,Electronics,,572.0,6621.554761466197
428,48,Male,Tier2,,42,18,19,Grocery,,681.0,7938.863390435237
429,52,Female,Tier3,15737.151870890139,96,17,17,Fashion,0.38956955316786585,,8251.058480985372
430,18,Female,Tier1,53468.031094445156,23,12,8,Grocery,0.2153779536951242,,19134.29472917448
431,25,Female,Tier1,20243.08580740848,3,13,19,Electronics,0.47422823552153776,550.0,10734.103344915406
432,15,Female,Tier1,21583.905613291787,1,14,0,Electronics,0.30591515186848417,660.0,5507.365401233115
433,36,Female,Tier2,16223.915840475833,67,18,2,Electronics,0.36686056193794037,653.0,6621.2472281494365
434,48,Male,Tier3,21436.26047786135,71,19,16,Electronics,0.5226664869005349,582.0,11293.818735582474
435,58,Female,Tier1,26580.975277045487,3,23,10,Electronics,0.2909979691110328,522.0,10453.538709619876
436,40,Male,Tier1,154695.15840912636,100,25,7,Electronics,0.18872762805601045,518.0,38144.6548418929
437,59,Other,Tier1,26789.364441306185,49,15,20,Grocery,0.2926753742033398,629.0,14177.57577870513
438,23,Male,Tier2,49706.28277517952,67,16,11,Grocery,0.10411080018739662,674.0,18740.008648097762
439,19,Male,Tier1,25096.400528598882,55,27,10,Electronics,0.3046538962755034,797.0,12963.132081556196
440,39,Male,Tier3,5327.021104889707,4,19,12,Electronics,0.34247200835314423,646.0,4222.291880414788
441,44,Female,Tier1,,31,18,14,Electronics,0.19402425367643414,519.0,8164.564139721428
442,39,Male,Tier2,26775.364337675677,66,12,19,Electronics,0.3738745228901756,633.0,14023.558926752563
443,15,Male,Tier2,36548.30833959396,78,24,16,Electronics,0.17624777780401035,750.0,16038.049380094866
444,38,Female,Tier2,25518.526942527395,64,23,11,Electronics,0.43604284944841415,,7781.553836450606
445,24,Female,Tier1,41950.51464344979,31,21,18,Grocery,0.4771810153352627,739.0,12377.989695852204
446,48,Male,Tier2,,63,19,19,Fashion,0.6533418055588878,664.0,7187.142202086927
447,44,Male,Tier1,,66,19,10,Electronics,0.2830111438386447,701.0,8803.084586498153
448,28,Female,Tier1,55802.50971223942,31,21,9,Grocery,0.2177884498643805,,20704.841475686004
449,33,Female,Tier2,11157.955295577809,47,26,16,Electronics,0.6086541011957574,503.0,6513.302761395305
450,27,Female,Tier2,48262.686391381016,22,24,12,Fashion,,721.0,16433.313190807028
451,39,Female,Tier1,46547.80935242316,74,27,15,Electronics,,642.0,20286.52796845524
452,51,Male,Tier1,9265.774628213892,94,23,19,Electronics,0.19007463221420431,574.0,7670.585545754391
453,28,Female,Tier3,,97,17,19,Electronics,0.6213323233690367,641.0,11771.815435123648
454,46,Female,Tier3,,83,30,16,Electronics,0.45703672040438986,785.0,12610.592510176879
455,33,Female,Tier1,19468.36490972232,46,23,4,Grocery,,756.0,7285.707409983261
456,30,Male,Tier2,7564.167277176075,89,15,8,Luxury,0.6964971774715698,489.0,4301.436144216289
457,38,Female,Tier1,,58,24,3,Grocery,0.2655066786462888,,6637.573575712886
458,27,Female,Tier2,19743.76240521226,61,19,8,Electronics,0.6015845530536458,725.0,8162.349314658674
459,33,Male,Tier3,6708.892069100692,46,13,15,Grocery,0.4889698693071913,648.0,5844.246591732171
460,25,Female,Tier1,8834.270871545546,1,15,6,Grocery,0.2378262823395132,648.0,4432.134471433854
461,63,Female,Tier2,11511.516230081845,96,19,13,Fashion,0.3250300542575758,524.0,7077.325966244518
462,40,Female,Tier1,10574.523082607046,25,24,13,Grocery,0.654150063677579,590.0,5394.415991481878
463,31,Female,Tier2,27677.892248465843,61,15,6,Grocery,0.18500100402164818,541.0,10271.370220028957
464,42,Female,Tier2,41691.70090042281,81,26,15,Grocery,0.4655445571719667,517.0,16768.818425533183
465,38,Female,Tier3,17723.022812756113,14,21,17,Grocery,0.10463286983308988,549.0,8588.289095548223
